Team,Conf,Record,AdjOE,OERank,AdjDE,DERank,Barthag,Rank,ProjW,ProjL,ProConW,ProConL,ConRec,SOS,NCSOS,Consos,ProjSOS,ProjNonconSOS,ProjConSOS,EliteSOS,EliteNonconSOS,OppOE,OppDE,OppProjOE,OppProjDE,ConAdjOE,ConAdjDE,QualO,QualD,QualBarthag,QualGames,FUN,ConPF,ConPA,ConPoss,ConOE,ConDE,ConSOSRemain,ConfWinPct,WAB,WABRk,FunRk,AdjT
DePaul,BE,10-23,106.70073218356694,127,104.2701404866439,180,0.565863607188608,139,10,23,3,17,3-17,0.7182235677322014,0.5656906726500409,0.7890749050373711,0.7182235677322014,0.5656906726500409,0.7890749050373711,0.6784449054131372,0.8047367016752897,109.63319973195595,98.90911970302628,109.63319973195595,98.90911970302628,105.548935242646,104.01041750372192,114.9752704314076,112.98442337995084,0.5500497428535892,15,-0.0263197099483848,1395.0,1582.0,1417.6999999999998,0.9839881498201312,1.1158919376454823,0,0.15,-8.808022615538551,187,233,68.68671088946772
South Florida,Amer,14-18,105.24670446981423,154,103.03342202761124,154,0.5608021075348312,140,14,18,7,11,7-11,0.5444657253753996,0.3947606421075444,0.657466884328366,0.5444657253753996,0.3947606421075444,0.657466884328366,0.8019373084480546,0.8820390198866238,105.17998171593678,102.81146514645528,105.17998171593678,102.81146514645528,108.19044524749664,102.29704325443149,115.32711659318402,104.14081287424354,0.7637462636018558,7,-0.0741479826042335,1337.0,1368.0,1291.6875,1.0350800793535588,1.059079692263028,0,0.3888888888888889,-9.199608356817436,189,327,68.21628877946112
Stephen F. Austin,WAC,19-13,103.9480333350931,172,101.77208057721973,129,0.5605232204023503,141,19,13,11,7,11-7,0.4585914451057731,0.3531727966979355,0.5282702358083464,0.4585914451057731,0.3531727966979355,0.5282702358083464,0.8797035547878777,0.9197505344859886,104.07280798063611,103.8247941406985,104.07280798063611,103.8247941406985,104.31514147928443,99.7274061201092,94.33236522973613,129.2132892238213,0.0261257410798312,1,0.0030079753745989,1325.0,1292.0,1287.0,1.0295260295260296,1.0038850038850038,0,0.6111111111111112,-6.993289209795687,154,166,69.08825973498455
Samford,SC,21-11,107.66458813948208,114,105.57753300667288,203,0.5560420488921669,142,22,10,15,3,15-3,0.3669890181443975,0.3215977733163964,0.392375029450578,0.3669890181443975,0.3215977733163964,0.392375029450578,0.9009648650257304,0.8910386409063098,103.0865649130684,106.71898527053348,103.0865649130684,106.71898527053348,109.29260116921895,106.21197755743508,113.3721269385358,100.55002276545504,0.7990283508579272,1,-0.005683050092252,1409.0,1283.0,1238.9125,1.1372877422739702,1.035585644668207,0,0.8333333333333334,-6.085707132041631,139,182,67.87523263311768
LSU,SEC,14-19,105.8643957920331,142,104.18384668169074,175,0.5458760590884787,143,14,19,2,16,2-16,0.6344868860983797,0.4056625124048428,0.7984180270891608,0.6344868860983797,0.4056625124048428,0.7984180270891608,0.7395673947985268,0.8975315876654386,107.67409067961349,101.0248852849132,107.67409067961349,101.0248852849132,104.42054629577248,106.19978017071702,117.52843186974935,119.71602036686411,0.447176630993905,12,0.0129654643140178,1147.0,1347.0,1184.925,0.9679937548790007,1.1367808089119564,0,0.1111111111111111,-7.298937821130007,158,148,65.77206409683704
Southern Illinois,MVC,23-10,99.77884536863688,268,98.20819987919332,69,0.5454899817949886,144,23,10,14,6,14-6,0.447248477349761,0.3856343971349952,0.4578303624411179,0.447248477349761,0.3856343971349952,0.4578303624411179,0.8696992198169152,0.8779185904894441,102.9575972278712,104.6953324255731,102.9575972278712,104.6953324255731,101.36075061672808,99.00982866730412,101.42828686569896,107.54539027263138,0.3377244798200814,2,0.1135693182452837,1317.0,1231.0,1281.525,1.0276818634049276,0.960574315756618,0,0.7,-3.505250873838217,102,11,63.71343959779878
Missouri St.,MVC,17-15,103.81689440302576,177,102.19710500747254,133,0.5450876165363119,145,17,15,12,8,12-8,0.4714508226966698,0.475460545628418,0.4764285051730869,0.4714508226966698,0.475460545628418,0.4764285051730869,0.8538306733636815,0.815948844499856,103.07024598183808,103.56436772158402,103.07024598183808,103.56436772158402,102.06325026782449,101.61345324005572,97.81705244865265,92.66387920884408,0.6507601143691305,2,-0.0310568608416106,1295.0,1278.0,1273.6625000000004,1.0167528682048812,1.0034055332554737,0,0.6,-8.122816292649771,173,241,61.94588865797933
Eastern Kentucky,ASun,23-14,104.39309504536888,165,102.81489324192655,148,0.5436841199913105,146,23,14,12,6,12-6,0.4572722437345492,0.4237844012952037,0.4324646576160083,0.4572722437345492,0.4237844012952037,0.4324646576160083,0.8575875522549409,0.8384074391408151,104.63555734643984,104.41228033111736,104.63555734643984,104.41228033111736,104.17744531284242,101.5592727475971,107.01956894025456,105.25377365969617,0.5476870790494528,4,0.0487448961769337,1354.0,1300.0,1276.525,1.0606921133546152,1.0183897690997044,0,0.6666666666666666,-6.345378860943202,144,72,69.74991466682056
Portland,WCC,14-19,109.7226492474346,78,108.2107578886395,265,0.5398062729006837,147,14,19,5,11,5-11,0.5608481691906393,0.4590815689637843,0.6538629409648609,0.5608481691906393,0.4590815689637843,0.6538629409648609,0.7902247122976169,0.8350689711483407,107.7772000684367,103.11857490937592,107.7772000684367,103.11857490937592,108.28371856682168,111.431503780238,128.36889934173735,133.8849143998246,0.381347418206049,7,-0.0466894021918421,1214.0,1355.0,1141.65,1.0633731879297508,1.1868786405640956,0,0.3125,-9.282961018139748,190,282,69.17569868902322
Troy,SB,20-13,102.83688212608324,200,101.4259788843695,118,0.5396342329619713,148,20,13,11,7,11-7,0.4503733155209425,0.3792731534383869,0.5018181954171931,0.4503733155209425,0.3792731534383869,0.5018181954171931,0.8579588786881822,0.8487353349469282,103.70989853504514,103.50709995926424,103.70989853504514,103.50709995926424,98.77582518565497,98.0470757722367,104.29483896346854,89.14994225704075,0.85868067762364,2,0.0345688710446142,1246.0,1205.0,1246.0,1.0,0.9670947030497592,0,0.6111111111111112,-6.14802330854671,140,103,67.71277762078441
Fordham,A10,25-8,101.66542522580536,225,100.3131253380475,96,0.5384224490211045,149,25,8,12,6,12-6,0.4340261237518039,0.2819213051574811,0.5256172929936804,0.4340261237518039,0.2819213051574811,0.5256172929936804,0.8807096540851517,0.9138716331246056,101.69970010323482,104.64009106671224,101.69970010323482,104.64009106671224,99.2038704138876,98.56578043789574,86.14233005808296,97.81855659725105,0.1881915999412729,2,0.1533727585334231,1253.0,1213.0,1260.3875,0.994138707341988,0.962402435758844,0,0.6666666666666666,-2.0458615536968883,80,2,69.45584012092542
Wyoming,MWC,9-22,106.674145009687,129,105.34399239614976,198,0.5360121738432236,150,9,22,4,14,4-14,0.6386234180287604,0.4838171465660559,0.733901331460949,0.6386234180287604,0.4838171465660559,0.733901331460949,0.7645305604352445,0.8470079245343899,108.0242642633703,100.91240743836173,108.0242642633703,100.91240743836173,107.2050642200947,105.16220447206013,120.73936696621736,115.612566897878,0.6222196101104045,7,-0.1099681662475519,1204.0,1315.0,1185.225,1.015840874095636,1.1094939779366788,0,0.2222222222222222,-11.664195140259327,247,356,65.54315282929456
Northern Kentucky,Horz,22-13,102.59236371471604,205,101.35348142109564,117,0.5348724687677675,151,22,13,14,6,14-6,0.408208248931169,0.4963397926245887,0.3322094144572389,0.408208248931169,0.4963397926245887,0.3322094144572389,0.8810981237285327,0.8254177797903562,103.92971723966762,106.80407797302286,103.92971723966762,106.80407797302286,101.50634123346428,99.81615691594358,93.11784117496684,95.47968274863447,0.4284817424022772,3,0.0097496340959395,1376.0,1246.0,1287.2624999999998,1.0689350462706717,0.9679455433526576,0,0.7,-6.682908135693836,150,155,61.9151573209141
Appalachian St.,SB,16-16,101.32335504584732,231,100.19879735515264,94,0.5320431852489502,152,16,16,9,9,9-9,0.4443881150914421,0.3905350088340631,0.4674460565021623,0.4443881150914421,0.3905350088340631,0.4674460565021623,0.8815678480864366,0.8987453400860184,103.89934975550732,104.28356259462062,103.89934975550732,104.28356259462062,101.66096537243833,99.78337606112308,0.0,0.0,0.0,0,-0.0815766318072316,1181.0,1174.0,1175.4499999999998,1.0047215959845168,0.9987664298779192,0,0.5,-10.109391081166727,213,335,65.01293639855281
Long Beach St.,BW,17-16,104.8284444954284,157,103.68559939225878,166,0.5314738339720306,153,17,16,11,9,11-9,0.471267692941355,0.5208785446778429,0.4530696822041727,0.471267692941355,0.5208785446778429,0.4530696822041727,0.8474014838965568,0.7668441797709867,102.94102216657856,102.51134719280572,102.94102216657856,102.51134719280572,104.89120326505554,102.6844654314147,105.95655577858086,103.79681737476292,0.5589321261156471,4,-0.0317740998029687,1555.0,1510.0,1498.65,1.0376005071230774,1.0075734828011875,0,0.55,-8.695483666163966,185,245,72.92484097148856
Youngstown St.,Horz,24-10,110.105890739469,67,109.0603484421202,282,0.5274033515907863,154,24,10,15,5,15-5,0.3406438856218174,0.2970469145062315,0.3329400644107453,0.3406438856218174,0.2970469145062315,0.3329400644107453,0.9287742304046676,0.935905983684771,101.29818681003032,107.5513803740729,101.29818681003032,107.5513803740729,111.19144025936698,108.91370483444337,0.0,0.0,0.0,0,0.0317785207458377,1643.0,1456.0,1408.5750000000005,1.1664270628117066,1.033668778730277,0,0.75,-5.348193664568274,123,110,67.95668122925606
UNC Wilmington,CAA,24-10,101.50217573824796,228,100.61484911488849,103,0.5252221712632051,155,24,10,12,6,12-6,0.4208971995312223,0.4963608085465691,0.325774373655087,0.4208971995312223,0.4963608085465691,0.325774373655087,0.8511401690178708,0.7813385819737811,102.79729323067822,104.8173213468272,102.79729323067822,104.8173213468272,98.06287769051627,100.32549982352997,105.84174288993572,111.31986710305884,0.3588585753885253,5,0.1169018528329227,1211.0,1161.0,1201.875,1.0075923036921477,0.9659906396255852,0,0.6666666666666666,-2.8679650985891008,90,9,65.12453167247277
Boston College,ACC,16-17,102.47220891577928,208,101.68133605363288,128,0.5222603803378303,156,16,17,9,11,9-11,0.6110559739379858,0.4373938097172171,0.7109426010573539,0.6110559739379858,0.4373938097172171,0.7109426010573539,0.7781060114643266,0.892254739761713,107.6197250010811,102.46571306581944,107.6197250010811,102.46571306581944,104.23707299198122,101.01635031166624,110.29156517703112,112.67987251758606,0.4387175015741198,7,0.066975011889759,1349.0,1440.0,1339.4625,1.007120393441399,1.075058092331812,0,0.45,-6.626635518416032,147,42,66.47976180340727
UC Riverside,BW,22-12,105.94545138254112,141,105.14149767532771,196,0.5218857790936213,157,22,12,14,6,14-6,0.4854104544843649,0.5259063093823081,0.4540075494299739,0.4854104544843649,0.5259063093823081,0.4540075494299739,0.8549866603007459,0.7942629022548274,103.4923447227965,103.2448706463087,103.4923447227965,103.2448706463087,104.65823764750245,105.77908742213204,96.33962756547037,100.90546300059434,0.3699340307704849,3,0.1203397339561522,1425.0,1375.0,1353.3375,1.052952423176037,1.0160067241172286,0,0.7,-4.657878998870688,118,8,66.81048591275403
SMU,Amer,10-22,103.20409563600552,191,102.46750941375107,141,0.5205813325810592,158,10,22,5,13,5-13,0.6393497046993568,0.5814149237731508,0.6723330961698205,0.6393497046993568,0.5814149237731508,0.6723330961698205,0.7379894297798212,0.7717351119268514,107.16431320638362,100.7559729377912,107.16431320638362,100.7559729377912,103.13467658999905,104.45493952795556,105.3069395802316,108.02672732008288,0.4272102242267986,10,-0.0699293430185578,1291.0,1428.0,1308.7,0.986475127989608,1.0911591655841677,0,0.2777777777777778,-10.50878878238243,228,321,69.34302730479605
Georgia,SEC,16-16,103.34343431388,188,102.62206240586536,144,0.5201279530589122,159,16,16,6,12,6-12,0.6017537287419102,0.3999565273254886,0.7506004669679078,0.6017537287419102,0.3999565273254886,0.7506004669679078,0.7568135050482641,0.8929162044705709,106.8904828087508,101.83618960061813,106.8904828087508,101.83618960061813,104.20170570391664,104.3707612402639,114.901437402536,116.10975158655069,0.4699603193489173,9,0.072191492955786,1199.0,1385.0,1238.8625000000004,0.9678233056533712,1.1179610328022678,0,0.3333333333333333,-5.510179685790541,126,35,67.56285882498008
George Mason,A10,20-13,100.70554332986175,243,100.00550394504909,92,0.5200441661099127,160,20,13,11,7,11-7,0.5044400418333677,0.4891931955269589,0.5046572659747423,0.5044400418333677,0.4891931955269589,0.5046572659747423,0.8611133064225418,0.8681596081080691,104.3524189499451,104.0162833607749,104.3524189499451,104.0162833607749,100.455726521145,100.07403329856226,101.84068215958536,102.14611946319762,0.4913911476985025,3,0.0838234523932414,1222.0,1211.0,1223.75,0.9985699693564862,0.9895812053115424,0,0.6111111111111112,-6.046164682870765,136,26,66.26637185376
Seattle,WAC,20-12,100.03197859112096,262,99.35114174009168,85,0.5196246102030414,161,20,12,11,7,11-7,0.5114874113359718,0.4453964780488784,0.5521459198641293,0.5114874113359718,0.4453964780488784,0.5521459198641293,0.8543384410597055,0.867908226313246,105.44828399278865,103.4821441755219,105.44828399278865,103.4821441755219,97.9590188418655,97.58081665913508,108.18473244207648,104.33629255764164,0.6026553294854898,2,0.123951886885979,1223.0,1225.0,1254.9875,0.9745116983236886,0.9761053396946184,0,0.6111111111111112,-4.851135510081271,119,7,68.84767928900415
Cal Baptist,WAC,17-16,102.3695177050759,210,101.6796650474918,127,0.5194299744466676,162,17,16,7,10,7-10,0.4608308361432924,0.3153988444991636,0.5636234537790094,0.4608308361432924,0.3153988444991636,0.5636234537790094,0.8782228056597993,0.936208921962309,103.04851037313064,103.58747027514032,103.04851037313064,103.58747027514032,106.0952878099151,102.51688217965456,97.10320942872046,108.11474035298568,0.2252526295748883,1,-0.0435965838895077,1164.0,1166.0,1120.6999999999998,1.0386365664316946,1.0404211653430893,0,0.4117647058823529,-9.759494787918223,202,277,63.9693230922374
Longwood,BSth,20-12,103.72963344822338,178,103.126714783854,158,0.5167531449824924,163,20,12,12,6,12-6,0.3266898878871556,0.3032646173897524,0.3401351879987396,0.3266898878871556,0.3032646173897524,0.3401351879987396,0.9105162363562588,0.8753930351937917,101.39395264924512,107.70548731349268,101.39395264924512,107.70548731349268,102.9427680596713,100.52446811643176,83.29147823417136,83.86237242796089,0.4803715716317003,1,-0.0494848028939012,1245.0,1145.0,1170.1875,1.063932062169524,0.9784756716338192,0,0.6666666666666666,-7.750670284564745,165,288,65.92038032141456
Brown,Ivy,14-13,100.10733270260832,259,99.6583526002735,90,0.512920463272304,164,14,13,7,7,7-7,0.4677034687712,0.4294679021622709,0.5032079234794916,0.4677034687712,0.4294679021622709,0.5032079234794916,0.8536051740800945,0.8451379648040362,103.36059940510556,104.91356360572443,103.36059940510556,104.91356360572443,103.7619580089415,102.6688481520723,93.570054488112,92.83970056135972,0.522513397718901,2,-0.0196617805591919,1049.0,1049.0,1015.1125,1.0333829994212465,1.0333829994212465,0,0.5,-7.183418114910664,157,215,69.299143409192
UTEP,CUSA,14-18,99.7269928961812,269,99.34231926221923,84,0.5111092568870127,165,14,18,7,13,7-13,0.5183521086638697,0.3720702002642588,0.6007731251161971,0.5183521086638697,0.3720702002642588,0.6007731251161971,0.8235366145873969,0.872884942393075,105.75772901793628,102.97388855456468,105.75772901793628,102.97388855456468,99.137792279783,97.38572386258942,100.60964099116175,99.09706128122784,0.5434415592947132,6,-0.0591096644196296,1341.0,1384.0,1382.2375,0.9701661255753804,1.0012751064849563,0,0.35,-9.963712727222838,208,305,66.72284386813854
Richmond,A10,15-18,102.15663600904313,218,101.79032239667352,130,0.5103262439134779,166,15,18,7,11,7-11,0.513392068817995,0.4864360938132054,0.5384978564244601,0.513392068817995,0.4864360938132054,0.5384978564244601,0.8548328631301125,0.8510326493735826,104.32078127788064,103.97423261859043,104.32078127788064,103.97423261859043,102.9980636584876,106.67888692769236,106.68810136463242,114.6610623816562,0.3038957242080982,3,-0.0464808385664045,1229.0,1294.0,1207.9250000000002,1.017447275286131,1.0712585632386116,0,0.3888888888888889,-10.68964857142262,232,281,65.22968314268638
Cornell,Ivy,17-11,109.76342843680186,75,109.38730516907472,287,0.5098673186623799,167,17,11,7,7,7-7,0.4416439330714868,0.3509041916774835,0.5036344957220021,0.4416439330714868,0.3509041916774835,0.5036344957220021,0.8671073894044736,0.882641157951694,103.08242376910484,104.08947490139518,103.08242376910484,104.08947490139518,110.03884655757616,110.77848817425584,134.3336802841807,120.02139083425114,0.7850857827386013,1,0.0486033442821226,1125.0,1108.0,1022.5749999999998,1.1001638021661004,1.083539104711146,0,0.5,-5.39312864288973,124,73,71.02201287475688
Montana,BSky,17-14,107.77120597840285,108,107.48193157272794,251,0.5077267000113349,168,17,14,10,7,10-7,0.450008962560967,0.5042706526811447,0.421176947013215,0.450008962560967,0.5042706526811447,0.421176947013215,0.8660712221678131,0.7993833866709029,104.44524241943938,105.29808464604687,104.44524241943938,105.29808464604687,106.11249799127285,104.78049054233531,112.16636933034408,108.6297580872086,0.5910807595910429,2,-0.0018100334589764,1172.0,1131.0,1080.0625,1.085122388750651,1.0471616225912852,0,0.5882352941176471,-7.883430781910402,169,173,63.515663606052726
Pacific,WCC,15-18,107.15377350709932,120,107.04554366127012,240,0.5029053064724027,169,16,17,7,9,7-9,0.5133300247016196,0.3736095782458878,0.6373541557652962,0.5133300247016196,0.3736095782458878,0.6373541557652962,0.8410631638731964,0.9064134857284756,106.567621624895,104.415897269952,106.567621624895,104.415897269952,106.82489073556658,106.43238584209618,128.38937207593435,129.249900885618,0.4808040637510309,2,-0.0387175628611011,1222.0,1311.0,1160.575,1.0529263511621394,1.129612476574112,0,0.4375,-10.245282781790042,221,264,69.64745520907836
